mykCollegeId,UNITID
2915,229160.0
2916,229179.0
2917,229267.0
2918,229300.0
2919,229337.0
2920,229355.0
2921,229416.0
2922,229425.0
2923,
2924,
2925,
2926,
2927,
2928,
2929,
2930,
2931,
2932,
2933,229957.0
2934,230010.0
2935,230038.0
2936,230047.0
2937,230056.0
2938,230065.0
2939,230135.0
2940,230144.0
2941,230162.0
2942,230171.0
2943,230199.0
2944,230205.0
2945,230214.0
2946,230366.0
2948,230418.0
2949,230490.0
2950,230597.0
2951,230603.0
2952,230621.0
2953,230630.0
2954,230676.0
2955,
2956,
2957,230746.0
2958,
2959,
2960,
2961,230816.0
2962,230834.0
2963,230852.0
2964,230861.0
2965,230889.0
2966,230898.0
2967,230913.0
2968,230931.0
2969,230940.0
2970,230959.0
2971,230977.0
2972,230995.0
2973,231004.0
2974,231059.0
2975,231068.0
2976,231077.0
2977,231086.0
2978,231095.0
2979,
2980,
2981,
2982,231280.0
2983,231411.0
2984,231420.0
2986,231554.0
2987,231581.0
2988,231624.0
2989,231651.0
2990,231688.0
2991,231697.0
2992,231712.0
2993,231721.0
2994,231785.0
2995,231828.0
2996,231837.0
2997,231873.0
2998,231882.0
2999,231970.0
3000,232016.0
3001,232025.0
3002,232043.0
3003,232052.0
3004,232089.0
3005,232186.0
3006,232195.0
3007,232256.0
3008,232265.0
3009,232308.0
3010,232414.0
3011,232423.0
3012,232450.0
3014,232557.0
3015,232566.0
3016,232575.0
3017,232609.0
3018,232618.0
3019,232672.0
3020,232681.0
3021,232706.0
3022,232724.0
3023,232788.0
3024,232797.0
3025,232867.0
3026,232885.0
3027,232919.0
3028,232937.0
3029,232946.0
3030,232982.0
3031,233019.0
3032,233037.0
3033,233082.0
3034,233091.0
3035,233116.0
3036,233277.0
3037,233286.0
3038,233295.0
3039,233301.0
3040,233310.0
3041,233329.0
3042,233338.0
3043,233356.0
3044,
3045,233408.0
3046,233426.0
3047,233480.0
3048,233541.0
3049,233611.0
3050,233639.0
3051,233648.0
3053,233666.0
3054,233684.0
3055,233718.0
3056,233754.0
3057,233772.0
3058,233842.0
3059,233897.0
3060,
3061,
3062,
3063,
3064,
3065,
3066,
3067,
3068,
3069,
3070,
3072,
3074,
3075,
3077,234492.0
3078,234650.0
3079,234669.0
3080,234696.0
3081,234711.0
3084,234827.0
3085,234845.0
3086,234915.0
3087,234924.0
3088,234933.0
3089,234951.0
3090,234979.0
3091,235024.0
3092,235088.0
3093,235097.0
3094,235103.0
3095,235149.0
3096,235158.0
3097,235167.0
3098,235237.0
3099,235307.0
3100,235316.0
3101,235334.0
3102,235343.0
3103,235352.0
3104,235422.0
3105,235431.0
3106,235501.0
3109,235547.0
3110,235583.0
3111,235671.0
3112,235699.0
3113,235750.0
3115,235954.0
3116,236018.0
3117,236072.0
3118,236133.0
3119,236188.0
3120,236212.0
3121,236230.0
3122,236258.0
3123,
3124,236382.0
3125,236452.0
3126,236504.0
3127,236513.0
3129,236577.0
3130,236595.0
3131,236610.0
3132,236638.0
3133,236656.0
3134,236692.0
3135,236708.0
3136,236744.0
3137,236753.0
3138,
3139,
3140,
3141,
3142,
3144,
3145,
3146,
3147,
3148,
3149,237118.0
3150,237127.0
3151,237136.0
3153,237172.0
3154,237181.0
3155,237215.0
3156,237242.0
3157,237303.0
3158,237312.0
3159,237321.0
3160,237330.0
3161,237358.0
3162,237367.0
3163,237385.0
3164,237437.0
3165,237473.0
3166,237491.0
3167,237525.0
3168,237543.0
3169,237552.0
3170,237561.0
3171,237570.0
3172,237598.0
3173,237613.0
3174,237640.0
3175,
3176,237701.0
3177,237729.0
3178,237783.0
3179,237792.0
3180,237817.0
3181,237844.0
3182,
3183,
3184,
3185,
3186,
3187,
3189,
3190,
3191,238005.0
3192,
3193,
3194,
3195,
3197,
3198,238193.0
3199,238263.0
3200,238324.0
3201,238333.0
3202,238397.0
3203,238430.0
3204,238458.0
3205,238476.0
3206,238573.0
3207,238616.0
3208,238661.0
3209,238722.0
3210,238759.0
3212,238810.0
3214,238980.0
3215,239008.0
3216,239017.0
3217,239071.0
3218,239080.0
3219,239105.0
3220,239169.0
3221,239220.0
3222,239248.0
3223,239309.0
3224,239318.0
3225,239372.0
3226,239390.0
3227,239424.0
3228,239442.0
3229,239460.0
3230,239488.0
3231,239512.0
3232,239628.0
3233,239637.0
3234,239716.0
3235,239743.0
3236,239877.0
3237,239910.0
3238,239929.0
3239,
3240,
3241,240116.0
3242,
3243,
3244,
3245,
3246,
3247,240240.0
3248,
3249,
3250,
3251,
3252,
3253,
3254,240392.0
3255,
3256,
3257,
3258,
3259,
3260,
3261,
3262,240505.0
3263,240514.0
3264,240596.0
3265,240620.0
3266,240657.0
3267,240666.0
3268,
3269,240709.0
3270,
3271,
3272,240736.0
3273,240745.0
3274,240754.0
3275,240790.0
3276,240879.0
3277,240985.0
3278,241100.0
3279,241128.0
3280,241146.0
3281,241182.0
3282,241191.0
3283,241216.0
3284,241225.0
3285,241304.0
3286,241331.0
3287,241377.0
3288,241386.0
3289,241395.0
3290,241410.0
3291,241517.0
3292,241614.0
3293,241720.0
3294,241739.0
3295,241766.0
3296,241793.0
3297,241836.0
3298,241906.0
3299,241951.0
3300,242042.0
3301,242112.0
3302,242121.0
3303,242130.0
3304,242149.0
3305,242316.0
3306,242413.0
3307,242422.0
3308,242556.0
3309,242565.0
3310,242583.0
3311,242617.0
3312,242626.0
3313,242635.0
3314,242644.0
3315,242653.0
3316,242662.0
3317,242680.0
3318,242699.0
3319,242705.0
3320,242723.0
3321,242750.0
3322,242820.0
3324,242945.0
3325,242954.0
3326,242972.0
3328,243072.0
3329,243081.0
3330,
3331,
3332,
3334,
3335,
3337,
3338,
3339,
3340,
3341,243346.0
3342,243443.0
3343,243498.0
3344,243568.0
3345,243577.0
3346,243586.0
3347,243601.0
3348,243638.0
3349,243647.0
3350,
3351,243744.0
3352,243780.0
3353,243799.0
3354,243823.0
3355,243832.0
3356,243841.0
3360,244233.0
3361,244279.0
3362,244437.0
3363,244446.0
3365,244561.0
3366,244613.0
3367,245069.0
3368,245281.0
3370,
3371,245421.0
3372,245430.0
3373,
3374,245652.0
3376,245777.0
3377,245838.0
3378,245847.0
3379,245865.0
3380,245883.0
3381,245892.0
3382,245953.0
3383,245962.0
3384,245980.0
3385,245999.0
3387,246017.0
3388,246035.0
3389,246071.0
3390,246202.0
3391,246266.0
3392,246345.0
3393,246354.0
3394,246406.0
3395,246415.0
3396,246460.0
3398,246789.0
3399,246813.0
3400,246895.0
3401,246974.0
3402,247010.0
3403,247047.0
3404,247065.0
3405,247153.0
3406,247162.0
3407,247409.0
3408,247603.0
3409,247649.0
3410,247700.0
3411,
3412,247825.0
3413,247834.0
3414,247940.0
3416,248192.0
3417,248305.0
3418,248527.0
3419,248606.0
3420,248624.0
3421,248633.0
3422,248660.0
3423,248703.0
3424,248846.0
3425,248882.0
3426,248925.0
3427,248934.0
3428,249140.0
3429,249238.0
3430,249566.0
3431,249609.0
3432,250027.0
3434,250285.0
3435,250601.0
3436,250744.0
3437,250902.0
3438,250993.0
3439,251075.0
3441,251260.0
3442,251312.0
3443,260293.0
3444,260336.0
3446,260363.0
3447,260372.0
3448,260664.0
3449,260691.0
3450,260789.0
3451,260813.0
3452,260901.0
3453,260910.0
3454,260929.0
3455,260947.0
3458,260992.0
3462,261436.0
3464,261676.0
3465,261685.0
3466,261719.0
3467,261773.0
3468,261861.0
3470,262022.0
3471,262031.0
3472,262086.0
3473,262129.0
3477,262341.0
3478,262369.0
3479,262402.0
3480,262466.0
3483,362700.0
3484,362782.0
3485,363013.0
3486,363077.0
3487,363147.0
3488,363165.0
3489,363439.0
3490,363590.0
3491,363633.0
3492,363679.0
3493,
3494,
3495,363882.0
3496,363907.0
3497,363916.0
3498,363934.0
3499,364016.0
3500,364025.0
3501,364122.0
3502,364168.0
3504,364548.0
3505,364575.0
3507,364627.0
3508,364636.0
3509,364751.0
3510,364760.0
3512,364946.0
3513,364955.0
3514,364964.0
3518,365091.0
3519,365125.0
3520,365198.0
3521,
3522,365213.0
3523,365240.0
3524,365374.0
3525,
3526,365426.0
3527,365480.0
3528,
3530,365693.0
3531,365763.0
3532,365824.0
3533,365833.0
3534,366003.0
3535,366155.0
3536,366191.0
3537,366252.0
3538,366261.0
3539,366270.0
3540,366289.0
3541,366340.0
3542,366368.0
3543,366395.0
3544,366401.0
3545,366438.0
3546,366465.0
3547,366535.0
3549,366553.0
3550,366571.0
3552,366605.0
3553,366623.0
3554,366632.0
3558,366711.0
3559,366748.0
3560,366793.0
3561,366960.0
3562,367024.0
3563,367051.0
3564,367088.0
3566,367103.0
3567,367112.0
3568,367158.0
3570,367334.0
3571,367361.0
3573,367431.0
3574,367459.0
3576,367875.0
3577,367884.0
3579,367936.0
3580,
3581,367972.0
3582,367981.0
3583,368036.0
3584,368230.0
3585,368364.0
3586,
3587,368443.0
3588,368452.0
3589,368540.0
3591,368629.0
3592,368647.0
3593,368771.0
3594,368780.0
3595,368832.0
3596,368911.0
3597,369002.0
3599,369109.0
3600,369400.0
3601,369419.0
3602,369446.0
3603,
3604,369516.0
3605,369659.0
3606,369668.0
3607,369686.0
3608,369695.0
3609,369783.0
3611,369862.0
3612,369905.0
3613,369950.0
3614,371034.0
3615,371052.0
3616,371690.0
3617,371830.0
3618,371928.0
3619,371964.0
3620,372000.0
3621,372028.0
3622,372073.0
3623,372082.0
3624,372240.0
3625,372329.0
3626,
3627,372462.0
3629,372718.0
3631,372921.0
3632,372958.0
3633,
3634,373085.0
3635,373216.0
3636,373456.0
3637,373526.0
3638,373678.0
3639,373696.0
3640,
3641,373784.0
3642,374024.0
3643,374316.0
3644,374343.0
3646,374574.0
3647,374592.0
3648,374875.0
3649,374927.0
3650,374972.0
3651,374990.0
3652,375106.0
3653,
3654,375300.0
3655,375319.0
3656,375373.0
3657,375407.0
3658,375416.0
3660,375540.0
3661,375568.0
3663,375656.0
3664,375683.0
3665,375692.0
3666,375708.0
3667,375717.0
3668,375726.0
3669,375735.0
3670,375744.0
3671,375753.0
3672,375762.0
3674,
3675,375966.0
3676,375984.0
3677,376224.0
3678,376242.0
3679,376288.0
3680,376321.0
3681,376330.0
3682,376385.0
3683,376446.0
3684,376631.0
3686,376677.0
3687,376695.0
3689,377111.0
3690,377193.0
3691,377218.0
3692,377272.0
3693,377281.0
3694,377315.0
3695,
3696,377449.0
3697,377458.0
3698,
3699,377546.0
3700,
3701,
3702,
3703,
3704,
3705,377722.0
3706,377759.0
3707,378105.0
3709,378576.0
3710,378886.0
3711,378956.0
3713,379621.0
3714,379746.0
3715,379782.0
3716,380067.0
3718,380359.0
3719,380368.0
3720,380377.0
3721,380438.0
3722,380456.0
3723,
3724,380474.0
3725,381255.0
3726,381282.0
3727,381325.0
3728,381352.0
3729,381361.0
3730,381370.0
3731,381404.0
3732,381459.0
3733,381486.0
3735,381699.0
3737,381732.0
3738,381866.0
3740,381945.0
3741,382063.0
3742,382258.0
3743,382267.0
3745,382416.0
3746,382461.0
3747,382504.0
3748,382771.0
3749,382780.0
3750,382896.0
3751,382902.0
3752,382911.0
3753,382957.0
3754,383020.0
3755,383084.0
3756,383163.0
3758,383190.0
3760,383279.0
3761,383297.0
3762,383312.0
3763,383330.0
3764,383367.0
3766,383464.0
3767,383525.0
3768,383765.0
3769,383792.0
3771,383950.0
3772,383996.0
3773,384236.0
3774,384245.0
3775,384254.0
3776,384306.0
3777,384333.0
3778,384342.0
3779,
3780,384421.0
3782,385132.0
3783,385503.0
3784,385549.0
3785,385619.0
3786,386153.0
3787,386472.0
3789,387819.0
3790,387925.0
3791,388043.0
3792,388520.0
3793,388663.0
3794,
3795,389860.0
3796,390701.0
3797,390905.0
3798,391005.0
3799,391546.0
3801,391759.0
3802,392257.0
3803,392354.0
3804,392415.0
3806,
3808,393524.0
3809,393649.0
3810,393861.0
3813,395362.0
3814,395690.0
3816,397942.0
3817,398130.0
3818,399212.0
3819,399869.0
3820,399911.0
3821,400080.0
3822,400187.0
3823,
3824,
3826,401481.0
3827,401764.0
3828,402563.0
3830,402776.0
3831,402800.0
3834,403469.0
3835,403478.0
3836,
3837,404037.0
3838,404055.0
3839,404222.0
3840,404338.0
3841,
3842,
3843,
3844,404426.0
3848,404684.0
3849,404718.0
3850,404806.0
3851,404912.0
3852,404994.0
3853,405012.0
3854,405021.0
3855,
3856,405076.0
3857,405748.0
3858,405854.0
3859,405872.0
3860,405997.0
3861,406024.0
3862,406033.0
3863,406149.0
3864,406325.0
3866,406413.0
3867,406422.0
3868,406486.0
3869,406495.0
3870,406547.0
3871,407009.0
3872,407054.0
3874,407090.0
3875,407142.0
3876,407151.0
3877,407179.0
3880,407328.0
3881,
3882,407391.0
3883,407407.0
3884,407425.0
3885,407434.0
3887,407461.0
3888,407470.0
3889,407489.0
3890,407513.0
3891,407522.0
3892,407568.0
3893,407577.0
3894,407595.0
3895,407601.0
3896,407629.0
3897,407683.0
3898,407708.0
3899,407735.0
3900,
3902,408066.0
3903,408163.0
3905,408385.0
3906,408729.0
3907,408844.0
3908,408862.0
3909,409032.0
3911,409120.0
3912,409193.0
3913,409254.0
3914,409315.0
3916,409591.0
3917,409616.0
3918,409698.0
3921,410496.0
3922,410502.0
3925,410797.0
3926,410964.0
3927,411684.0
3928,411754.0
3930,412173.0
3931,412535.0
3932,412544.0
3933,412599.0
3934,413176.0
3935,413343.0
3936,413413.0
3937,413617.0
3938,413626.0
3939,413680.0
3940,413778.0
3941,413802.0
3942,
3948,413893.0
3949,413945.0
3950,413972.0
3952,414063.0
3953,414124.0
3955,414461.0
3956,414489.0
3958,414540.0
3961,414595.0
3962,414823.0
3964,414869.0
3965,414878.0
3966,414911.0
3967,414939.0
3968,414966.0
3969,415039.0
3970,415057.0
3971,415729.0
3972,415987.0
3973,416458.0
3974,416670.0
3975,416801.0
3978,417008.0
3979,417062.0
3980,417105.0
3981,
3984,417248.0
3987,417318.0
3988,417327.0
3989,417381.0
3990,417406.0
3991,417442.0
3992,417503.0
3993,417549.0
3994,417600.0
3995,417628.0
3996,417637.0
3997,417646.0
3998,
3999,417673.0
4000,417682.0
4001,417716.0
4002,417725.0
4003,417734.0
4004,417752.0
4005,417789.0
4006,417804.0
4007,417831.0
4008,417840.0
4009,417868.0
4010,417886.0
4011,
4013,417983.0
4014,417992.0
4015,
4016,418010.0
4017,
4018,418038.0
4019,418056.0
4020,418065.0
4021,418083.0
4022,418126.0
4023,418171.0
4024,418199.0
4025,418205.0
4026,418223.0
4027,
4028,418269.0
4029,418278.0
4030,418296.0
4031,
4032,418320.0
4033,418339.0
4034,418348.0
4035,
4037,
4038,418427.0
4039,418445.0
4040,418454.0
4041,418481.0
4042,418515.0
4043,
4044,418533.0
4045,418542.0
4046,418560.0
4047,418588.0
4048,418603.0
4049,418612.0
4050,418658.0
4051,418755.0
4052,418764.0
4053,418773.0
4054,418782.0
4055,418870.0
4056,418889.0
4057,418913.0
4058,418968.0
4059,419031.0
4060,419095.0
4061,419147.0
4063,419183.0
4064,419217.0
4065,419226.0
4066,419235.0
4067,419244.0
4068,419253.0
4069,419271.0
4070,419280.0
4072,419332.0
4073,419341.0
4074,419411.0
4075,419420.0
4076,419457.0
4077,419484.0
4078,419633.0
4079,419660.0
4080,419703.0
4081,419712.0
4082,419721.0
4084,420024.0
4085,420042.0
4086,420103.0
4087,420130.0
4089,420246.0
4090,420255.0
4091,
4092,
4093,
4094,420343.0
4095,420370.0
4096,420398.0
4098,420431.0
4099,
4100,420459.0
4101,
4103,420538.0
4104,420556.0
4105,420574.0
4106,420608.0
4107,420705.0
4108,420723.0
4109,420866.0
4110,420981.0
4111,421513.0
4112,421540.0
4113,421559.0
4114,421610.0
4115,421665.0
4116,421708.0
4117,
4118,421771.0
4119,421832.0
4120,421841.0
4121,421878.0
4122,421896.0
4123,422190.0
4124,422695.0
4125,422835.0
4126,423120.0
4127,423397.0
4128,423643.0
4129,423652.0
4131,425250.0
4132,425889.0
4133,425986.0
4134,426314.0
4136,427308.0
4137,427335.0
4139,427894.0
4141,427973.0
4142,427982.0
4143,427991.0
4144,428000.0
4145,428019.0
4146,428055.0
4148,428125.0
4149,428143.0
4150,428170.0
4151,428259.0
4152,428268.0
4153,428286.0
4155,428392.0
4156,428444.0
4157,429012.0
4158,429085.0
4159,429094.0
4161,
4164,430096.0
4165,430157.0
4166,430166.0
4167,430184.0
4168,430218.0
4169,430227.0
4170,430245.0
4171,430254.0
4173,430306.0
4174,430342.0
4179,430403.0
4181,430485.0
4182,430564.0
4183,430582.0
4185,430670.0
4186,430704.0
4187,430795.0
4188,430810.0
4189,430883.0
4190,430908.0
4191,430935.0
4192,430971.0
4193,431017.0
4194,431071.0
4195,431099.0
4196,431105.0
4197,431123.0
4198,431141.0
4199,431169.0
4200,431187.0
4201,431196.0
4203,431266.0
4204,431275.0
4205,431284.0
4207,431558.0
4208,431594.0
4209,431600.0
4210,431691.0
4212,431716.0
4213,431770.0
4215,431886.0
4216,431929.0
4217,
4218,
4219,
4220,432074.0
4221,432117.0
4222,
4223,432241.0
4224,432269.0
4225,432302.0
4226,432348.0
4227,432357.0
4228,432384.0
4229,432524.0
4231,433004.0
4232,433013.0
4233,433040.0
4234,433068.0
4235,433101.0
4236,
4237,433165.0
4238,433174.0
4239,
4240,433420.0
4241,433466.0
4242,433536.0
4243,433563.0
4244,433660.0
4245,433970.0
4246,434016.0
4248,434061.0
4249,434140.0
4250,434159.0
4251,434274.0
4252,434283.0
4253,434308.0
4255,434344.0
4256,434362.0
4259,434432.0
4260,434441.0
4261,434469.0
4262,434496.0
4264,434520.0
4265,434539.0
4270,434584.0
4271,434672.0
4272,434690.0
4273,434715.0
4274,
4276,434821.0
4277,434830.0
4278,434900.0
4279,
4280,434973.0
4281,435000.0
4282,436003.0
4283,436012.0
4284,436021.0
4285,436030.0
4286,436067.0
4287,436094.0
4288,436100.0
4290,
4291,436261.0
4292,436270.0
4293,436304.0
4294,436429.0
4295,436438.0
4296,436465.0
4297,436483.0
4298,436553.0
4299,436599.0
4300,436614.0
4301,436632.0
4302,436641.0
4303,436650.0
4304,436775.0
4305,436818.0
4306,436827.0
4307,436836.0
4310,
4311,437097.0
4312,437103.0
4314,437237.0
4315,437316.0
4317,437556.0
4318,437608.0
4319,437635.0
4322,437705.0
4323,437732.0
4324,437750.0
4325,437769.0
4326,437778.0
4327,437857.0
4328,437936.0
4329,438151.0
4330,438179.0
4332,438212.0
4333,438258.0
4335,438285.0
4336,438337.0
4337,438498.0
4338,438504.0
4339,438586.0
4340,438647.0
4342,438674.0
4343,438708.0
4344,438735.0
4345,438805.0
4346,438869.0
4348,438984.0
4349,439020.0
4350,439057.0
4351,439118.0
4352,439127.0
4354,439145.0
4355,439190.0
4356,439288.0
4357,439297.0
4360,439367.0
4361,439394.0
4363,439446.0
4364,439455.0
4365,439473.0
4366,439482.0
4367,439491.0
4368,439507.0
4369,439570.0
4370,439613.0
4371,439622.0
4373,439668.0
4374,439686.0
4375,439701.0
4376,439738.0
4377,439747.0
4378,439774.0
4379,439783.0
4380,439792.0
4381,439817.0
4383,439844.0
4384,439862.0
4385,439871.0
4386,439899.0
4387,439905.0
4388,439914.0
4389,439932.0
4390,439969.0
4392,439996.0
4393,
4394,440031.0
4395,440059.0
4398,440101.0
4400,440174.0
4401,440217.0
4402,440226.0
4403,440262.0
4404,440271.0
4405,440323.0
4406,440332.0
4407,440341.0
4409,440402.0
4410,440411.0
4411,440420.0
4412,
4413,440466.0
4415,440651.0
4416,440730.0
4417,440749.0
4418,440758.0
4419,440767.0
4420,440776.0
4421,440794.0
4423,440819.0
4424,440828.0
4425,440855.0
4426,
4427,
4428,
4430,440916.0
4432,440952.0
4433,440989.0
4434,441016.0
4435,441025.0
4436,441052.0
4437,441070.0
4438,
4439,441104.0
4440,441131.0
4441,441168.0
4444,441210.0
4445,
4446,441256.0
4448,
4452,441362.0
4453,441371.0
4454,441380.0
4456,441414.0
4457,441423.0
4458,441478.0
4459,441487.0
4460,441496.0
4461,441502.0
4462,441511.0
4463,441548.0
4464,441575.0
4465,441593.0
4466,
4467,441636.0
4468,441645.0
4469,441663.0
4470,441672.0
4471,441690.0
4472,441706.0
4473,441742.0
4474,441760.0
4476,441788.0
4477,441830.0
4478,441858.0
4479,441876.0
4480,441900.0
4481,
4482,
4483,441937.0
4486,441973.0
4487,441982.0
4490,
4491,442073.0
4492,442134.0
4493,442161.0
4495,442213.0
4496,442222.0
4498,442240.0
4499,442295.0
4500,442329.0
4503,442356.0
4504,
4505,
4506,442426.0
4507,442435.0
4508,442523.0
4509,442569.0
4511,442602.0
4512,442611.0
4513,442620.0
4514,
4515,442657.0
4516,442718.0
4517,442727.0
4519,442781.0
4521,442806.0
4522,442815.0
4523,442842.0
4524,442879.0
4525,442888.0
4526,442897.0
4527,442930.0
4528,442949.0
4530,442967.0
4531,442976.0
4532,442985.0
4533,443021.0
4534,443030.0
4535,443049.0
4536,443058.0
4537,443076.0
4538,443100.0
4539,443137.0
4540,443146.0
4541,443173.0
4542,443207.0
4543,443216.0
4544,443225.0
4545,443234.0
4546,443252.0
4547,443261.0
4549,443289.0
4550,443298.0
4551,
4552,
4553,
4555,443377.0
4556,443410.0
4558,443483.0
4559,443492.0
4562,443544.0
4563,443562.0
4564,443571.0
4565,443599.0
4567,443632.0
4568,443641.0
4569,443650.0
4570,443669.0
4571,443678.0
4572,443696.0
4573,443702.0
4574,443766.0
4575,443784.0
4576,443827.0
4577,443836.0
4579,443951.0
4580,443979.0
4581,444024.0
4583,444051.0
4584,444088.0
4585,444103.0
4586,444130.0
4588,444194.0
4589,444200.0
4590,444219.0
4591,444228.0
4593,444255.0
4594,444264.0
4595,444282.0
4596,444291.0
4597,444307.0
4598,444316.0
4599,444325.0
4600,444334.0
4601,444343.0
4602,444361.0
4603,444370.0
4604,444398.0
4605,444404.0
4606,444413.0
4608,444440.0
4609,444468.0
4610,444486.0
4611,444510.0
4612,444529.0
4613,444547.0
4614,444556.0
4615,444565.0
4616,444583.0
4617,444592.0
4618,444608.0
4619,444635.0
4620,444644.0
4622,444662.0
4623,444671.0
4624,444680.0
4625,444699.0
4627,444714.0
4628,444732.0
4630,444778.0
4631,444787.0
4632,444796.0
4633,444811.0
4634,444857.0
4635,444866.0
4636,444893.0
4639,444936.0
4640,444945.0
4641,444954.0
4642,444972.0
4643,444990.0
4644,445027.0
4646,
4649,445133.0
4650,445188.0
4651,445203.0
4652,445212.0
4654,445230.0
4655,445249.0
4656,445258.0
4657,445267.0
4658,445300.0
4660,445328.0
4662,445364.0
4663,445391.0
4664,445434.0
4665,445461.0
4666,445498.0
4667,445540.0
4668,
4669,445577.0
4670,445638.0
4671,445647.0
4672,445656.0
4673,445692.0
4674,445708.0
4675,445726.0
4676,445735.0
4677,445744.0
4678,445762.0
4679,445780.0
4680,445799.0
4682,445841.0
4683,445850.0
4684,445869.0
4685,445911.0
4687,445948.0
4688,445957.0
4690,446002.0
4691,446039.0
4692,446048.0
4695,446084.0
4696,446093.0
4697,446109.0
4698,446118.0
4699,446127.0
4700,446136.0
4701,446163.0
4703,446206.0
4705,446224.0
4706,446233.0
4707,446242.0
4708,446251.0
4709,446260.0
4710,446288.0
4711,446303.0
4712,446349.0
4713,446385.0
4714,446394.0
4716,446455.0
4717,446516.0
4718,446525.0
4719,446534.0
4721,446552.0
4722,446561.0
4723,446589.0
4724,446598.0
4725,
4726,446640.0
4728,446677.0
4730,446774.0
4732,446808.0
4735,446880.0
4741,446996.0
4742,447014.0
4743,447023.0
4744,447050.0
4745,447102.0
4746,447120.0
4747,447148.0
4748,447166.0
4749,447175.0
4750,447209.0
4751,447263.0
4752,447272.0
4758,447379.0
4759,447403.0
4760,447421.0
4761,447430.0
4762,447449.0
4763,447458.0
4764,447467.0
4765,447476.0
4766,447494.0
4767,447519.0
4769,447582.0
4770,447591.0
4771,447607.0
4772,447616.0
4773,447634.0
4775,447689.0
4776,447698.0
4777,447704.0
4778,447713.0
4779,447722.0
4780,447731.0
4781,447759.0
4782,447768.0
4783,447777.0
4784,447795.0
4785,447801.0
4786,447810.0
4787,447847.0
4788,447865.0
4789,447874.0
4790,447883.0
4791,447892.0
4792,447908.0
4793,447917.0
4794,447935.0
4795,447953.0
4796,447962.0
4797,447971.0
4798,447980.0
4799,
4800,448008.0
4801,448017.0
4802,448026.0
4804,448044.0
4805,448071.0
4806,448123.0
4807,448150.0
4808,448196.0
4810,448220.0
4811,448239.0
4812,448248.0
4813,448257.0
4814,448275.0
4815,448284.0
4816,448309.0
4817,448345.0
4818,448354.0
4820,448424.0
4821,448433.0
4830,448567.0
4831,448576.0
4832,448585.0
4833,
4834,448600.0
4835,448619.0
4836,448646.0
4837,448664.0
4838,448673.0
4839,448707.0
4840,448716.0
4841,448734.0
4842,448752.0
4843,448761.0
4844,448770.0
4845,448798.0
4848,
4849,448859.0
4850,448886.0
4851,448895.0
4852,448974.0
4853,448983.0
4854,449010.0
4855,449038.0
4856,449074.0
4857,449083.0
4858,449092.0
4859,449117.0
4860,
4861,449135.0
4862,449144.0
4873,449250.0
4874,449269.0
4876,449311.0
4877,449320.0
4878,449339.0
4879,449348.0
4880,449357.0
4881,449366.0
4882,449384.0
4883,449393.0
4884,
4885,449454.0
4886,449463.0
4887,449472.0
4888,449481.0
4889,449490.0
4890,449506.0
4891,449524.0
4892,449533.0
4893,449597.0
4894,449603.0
4895,449612.0
4896,449658.0
4897,449667.0
4898,449676.0
4899,449685.0
4900,449700.0
4901,449719.0
4902,449728.0
4903,
4904,449773.0
4905,449782.0
4906,449807.0
4907,449816.0
4908,449852.0
4909,449861.0
4910,
4911,449898.0
4912,449904.0
4913,449922.0
4914,449931.0
4915,449959.0
4916,449968.0
4917,449977.0
4918,449986.0
4919,449995.0
4920,450003.0
4921,450021.0
4923,450058.0
4924,450067.0
4925,450076.0
4926,450085.0
4927,450094.0
4928,450119.0
4929,450128.0
4931,450182.0
4932,
4941,
4942,450298.0
4943,450304.0
4944,450377.0
4945,450395.0
4946,450401.0
4949,450456.0
4951,
4952,450526.0
4953,450535.0
4954,450544.0
4955,450571.0
4957,450599.0
4958,450605.0
4959,450614.0
4960,450632.0
4961,450641.0
4962,450650.0
4965,450696.0
4966,450702.0
4967,450711.0
4968,450720.0
4970,450757.0
4971,450766.0
4982,450933.0
4983,450942.0
4984,450951.0
4985,450960.0
4986,450979.0
4987,450988.0
4988,451006.0
4989,451033.0
4990,451042.0
4991,451051.0
4993,451079.0
4994,451097.0
4995,451103.0
4996,451121.0
4997,
4998,451149.0
4999,451158.0
5000,451167.0
5001,451194.0
5003,451228.0
5004,
5005,451255.0
5006,451264.0
5007,451282.0
5008,451291.0
5009,451307.0
5010,451334.0
5011,451343.0
5012,451352.0
5014,
5015,
5016,451404.0
5017,451413.0
5018,451459.0
5019,451468.0
5020,451477.0
5021,451495.0
5022,451501.0
5023,451510.0
5024,451529.0
5025,451538.0
5026,451547.0
5027,451556.0
5028,451565.0
5029,451574.0
5030,451583.0
5031,451617.0
5032,
5033,451635.0
5034,451644.0
5035,
5036,451662.0
5037,
5040,451714.0
5041,451741.0
5042,451750.0
5044,451796.0
5045,451820.0
5047,451857.0
5048,451866.0
5049,451875.0
5050,451884.0
5051,451909.0
5052,451918.0
5059,452009.0
5061,452027.0
5066,452072.0
5067,452081.0
5068,452090.0
5069,452106.0
5070,
5071,452124.0
5072,452373.0
5073,452887.0
5074,452948.0
5075,453109.0
5076,453163.0
5077,453215.0
5078,453455.0
5079,453464.0
5081,453552.0
5084,453756.0
5085,453792.0
5086,453817.0
5088,454184.0
5089,454227.0
5090,454236.0
5091,454245.0
5092,454306.0
5102,454458.0
5110,454537.0
5111,454546.0
5112,454555.0
5113,454573.0
